A1,,,,,,,,,,,
time,accx,accy,accz,gyrox,gyroy,gyroz,w1,w2,w3,w4,
2025-03-09 15:05:01.783,9.8100,-0.0100,-0.1900,-0.9375,-2.2500,-4.1250,88.5625,-179.5625,0.0000,223.8125,
2025-03-09 15:05:01.797,9.9300,0.0400,-0.1800,-1.5625,-2.2500,-2.5625,88.5625,-179.5000,0.0000,223.8125,
2025-03-09 15:05:01.805,10.0400,0.0300,-0.2400,-3.6875,-2.8750,0.8750,88.5000,-179.5625,0.0000,223.8750,
2025-03-09 15:05:01.825,9.9300,0.0000,-0.2200,-5.2500,-1.0000,1.6250,88.5000,-179.5625,0.0000,223.9375,
2025-03-09 15:05:01.835,9.8200,0.0000,-0.2300,-5.1875,0.6875,0.4375,88.5000,-179.5625,0.0000,224.0000,
2025-03-09 15:05:01.845,9.6900,0.0500,-0.1600,-4.7500,1.1250,-0.7500,88.5000,-179.5625,0.0000,224.0625,
2025-03-09 15:05:01.858,9.7500,0.0100,-0.2500,-5.3125,-0.0625,1.0000,88.5000,-179.5625,0.0000,224.0625,
2025-03-09 15:05:01.878,9.8300,0.0000,-0.1700,-5.6250,-2.3125,4.0625,88.5000,-179.6250,0.0000,224.1250,
2025-03-09 15:05:01.896,9.7700,0.0700,-0.0500,-4.5625,-2.0000,2.1250,88.5000,-179.6875,0.0000,224.1250,
2025-03-09 15:05:01.896,9.7400,0.0400,-0.0600,-3.0000,-1.5000,-0.0625,88.4375,-179.6875,0.0000,224.1875,
2025-03-09 15:05:01.910,9.7700,0.0100,-0.1600,-1.8750,-1.2500,-1.5625,88.4375,-179.6250,0.0000,224.1875,
2025-03-09 15:05:01.926,9.9100,-0.0100,-0.2500,-3.0000,-2.3750,1.3750,88.4375,-179.6875,0.0000,224.2500,
2025-03-09 15:05:01.933,9.9100,0.0100,-0.1900,-3.2500,-2.3125,1.8750,88.4375,-179.6875,0.0000,224.1875,
2025-03-09 15:05:01.948,9.8200,0.0300,-0.1700,-2.2500,-1.9375,1.4375,88.3750,-179.6875,0.0000,224.2500,
2025-03-09 15:05:01.955,9.7200,0.0200,-0.1900,-1.2500,-2.5000,1.0000,88.3750,-179.6875,0.0000,224.2500,
2025-03-09 15:05:02.013,9.7300,-0.0900,-0.4000,-1.5000,-2.2500,1.0000,88.3125,-179.7500,0.0000,224.2500,
2025-03-09 15:05:02.013,9.6900,-0.0600,-0.1700,-5.0000,-1.6875,1.4375,88.3125,-179.7500,0.0000,224.3125,
2025-03-09 15:05:02.014,9.7700,0.0000,-0.2400,-5.0625,-2.0625,0.7500,88.3125,-179.7500,0.0000,224.3750,
2025-03-09 15:05:02.014,9.9600,0.0600,-0.2200,-4.0625,-2.4375,1.0000,88.2500,-179.7500,0.0000,224.3750,
2025-03-09 15:05:02.023,10.0100,0.0300,-0.2400,-1.3750,-0.8125,0.7500,88.2500,-179.7500,0.0000,224.3750,
2025-03-09 15:05:02.037,9.9400,-0.0800,-0.3000,-1.2500,1.0625,-0.6875,88.2500,-179.7500,0.0000,224.4375,
2025-03-09 15:05:02.061,9.6900,-0.1300,-0.2300,-3.8750,0.9375,-0.0625,88.3125,-179.7500,0.0000,224.5000,
2025-03-09 15:05:02.074,9.6500,-0.0100,-0.1000,-4.4375,-0.6250,-0.5000,88.3125,-179.7500,0.0000,224.5625,
2025-03-09 15:05:02.083,9.7100,0.0400,-0.1000,-3.8750,-1.3125,-1.3125,88.2500,-179.7500,0.0000,224.6250,
2025-03-09 15:05:02.102,9.9000,0.0700,-0.1700,-3.2500,-2.0000,-0.8125,88.2500,-179.7500,0.0000,224.6875,
2025-03-09 15:05:02.105,9.9000,0.0600,-0.2400,-3.3125,-2.1250,0.4375,88.2500,-179.7500,0.0000,224.6875,
