A1,,,,,,,,,,,
time,accx,accy,accz,gyrox,gyroy,gyroz,w1,w2,w3,w4,
2025-03-09 22:04:05.032,9.9000,0.3300,-0.0600,1.0000,-11.9375,-2.8125,0.0822,-0.7033,0.0686,0.7028,
2025-03-09 22:04:05.041,9.9200,0.2700,-0.2200,-0.0625,-12.9375,-1.8750,0.0824,-0.7041,0.0684,0.7020,
2025-03-09 22:04:05.071,9.9200,0.2600,-0.2600,-0.6875,-8.2500,-0.6250,0.0825,-0.7053,0.0681,0.7008,
2025-03-09 22:04:05.098,9.9200,0.2200,0.0100,1.1250,-0.9375,-0.1250,0.0826,-0.7055,0.0681,0.7005,
2025-03-09 22:04:05.099,9.9100,0.2100,0.0800,1.4375,-0.0625,-0.3750,0.0827,-0.7055,0.0682,0.7005,
2025-03-09 22:04:05.120,9.9100,0.5700,0.1500,0.3750,-2.9375,-1.7500,0.0830,-0.7057,0.0680,0.7004,
2025-03-09 22:04:05.121,9.7800,0.4600,-0.1800,-3.1875,-5.2500,-2.1875,0.0830,-0.7060,0.0676,0.7001,
2025-03-09 22:04:05.129,9.9400,0.1800,-0.1700,-3.0000,-7.0625,1.0625,0.0828,-0.7064,0.0674,0.6997,
2025-03-09 22:04:05.140,9.9700,0.1500,-0.1900,0.4375,-6.1875,1.1250,0.0828,-0.7068,0.0674,0.6993,
2025-03-09 22:04:05.159,9.9100,0.3400,-0.3200,1.4375,-2.6875,-0.6875,0.0831,-0.7072,0.0675,0.6988,
2025-03-09 22:04:05.176,9.8700,0.2000,0.1000,1.2500,2.3125,1.1875,0.0831,-0.7070,0.0677,0.6990,
2025-03-09 22:04:05.188,9.8900,0.1600,0.1600,0.2500,1.8125,1.0625,0.0831,-0.7069,0.0678,0.6991,
2025-03-09 22:04:05.209,9.9100,0.3400,0.0000,0.1250,-4.0625,-0.5625,0.0831,-0.7072,0.0678,0.6988,
2025-03-09 22:04:05.228,9.9400,0.2500,-0.3100,5.3750,-6.8750,1.2500,0.0835,-0.7079,0.0681,0.6980,
2025-03-09 22:04:05.240,9.9400,0.1900,-0.3500,4.2500,-2.3750,0.3750,0.0837,-0.7081,0.0684,0.6978,
2025-03-09 22:04:05.258,9.9000,0.3800,-0.0300,2.0000,0.6875,-0.5000,0.0842,-0.7081,0.0687,0.6977,
2025-03-09 22:04:05.269,9.8200,0.4500,-0.1000,-0.3125,1.1875,-0.1250,0.0842,-0.7081,0.0687,0.6977,
2025-03-09 22:04:05.276,9.9100,0.0300,0.0600,-1.1875,0.0625,1.6250,0.0840,-0.7081,0.0687,0.6978,
2025-03-09 22:04:05.288,9.9700,0.0900,0.1300,0.1250,-4.3750,-1.0625,0.0841,-0.7083,0.0686,0.6975,
2025-03-09 22:04:05.307,9.8900,0.3100,-0.2600,-0.6875,-7.3750,-0.5625,0.0842,-0.7092,0.0684,0.6967,
2025-03-09 22:04:05.319,9.9000,0.3000,-0.3000,0.0000,-6.1250,0.3125,0.0843,-0.7095,0.0683,0.6963,
2025-03-09 22:04:05.339,9.9300,0.2100,-0.4300,1.3750,0.2500,-0.2500,0.0845,-0.7097,0.0684,0.6960,
2025-03-09 22:04:05.348,9.8900,0.2200,-0.1600,2.1875,2.8750,-0.8750,0.0847,-0.7096,0.0685,0.6962,
2025-03-09 22:04:05.372,9.8900,0.2800,0.0000,0.1250,1.2500,-2.4375,0.0850,-0.7092,0.0684,0.6965,
2025-03-09 22:04:05.391,9.8900,0.3300,-0.1700,-0.3125,-2.0000,-0.6875,0.0851,-0.7094,0.0682,0.6963,
2025-03-09 22:04:05.406,9.8100,0.5400,-0.4600,-1.0625,-1.0000,4.5625,0.0847,-0.7096,0.0683,0.6961,
2025-03-09 22:04:05.420,9.9500,0.0900,-0.0800,-0.6250,0.6875,2.6250,0.0845,-0.7096,0.0684,0.6962,
