A1,,,,,,,,,,,
time,accx,accy,accz,gyrox,gyroy,gyroz,w1,w2,w3,w4,
2025-03-09 22:55:50.814,9.7100,0.3900,-1.2600,0.0625,-0.5625,1.0625,0.6971,-0.2701,0.6065,0.2708,
2025-03-09 22:55:50.827,9.7300,0.4100,-1.2300,-0.1875,0.0000,0.7500,0.6971,-0.2701,0.6065,0.2708,
2025-03-09 22:55:50.831,9.7100,0.4000,-1.2600,-0.1875,0.4375,0.3750,0.6971,-0.2701,0.6065,0.2708,
2025-03-09 22:55:50.843,9.7100,0.4900,-1.2100,-0.1250,1.1250,0.1250,0.6970,-0.2701,0.6066,0.2707,
2025-03-09 22:55:50.858,9.7100,0.4600,-1.1900,-0.1250,1.3125,0.1875,0.6969,-0.2701,0.6066,0.2708,
2025-03-09 22:55:50.864,9.7100,0.3800,-1.2400,-0.3750,1.0000,0.8125,0.6969,-0.2701,0.6067,0.2708,
2025-03-09 22:55:50.872,9.7100,0.4200,-1.1400,-0.2500,1.3125,0.7500,0.6968,-0.2701,0.6068,0.2708,
2025-03-09 22:55:50.883,9.7400,0.3800,-1.1800,-0.4375,0.7500,0.7500,0.6967,-0.2701,0.6069,0.2708,
2025-03-09 22:55:50.891,9.7300,0.3500,-1.1500,-0.1875,0.2500,0.4375,0.6967,-0.2701,0.6069,0.2708,
2025-03-09 22:55:50.899,9.7100,0.4400,-1.1700,-0.0625,-0.4375,-0.3125,0.6967,-0.2701,0.6069,0.2708,
2025-03-09 22:55:50.912,9.7000,0.4300,-1.2200,0.0625,-0.9375,-0.3125,0.6968,-0.2702,0.6068,0.2707,
2025-03-09 22:55:50.920,9.7100,0.4100,-1.2000,0.1875,-0.9375,0.0000,0.6968,-0.2702,0.6067,0.2707,
2025-03-09 22:55:50.942,9.7200,0.4000,-1.2200,0.0625,-1.0625,0.0000,0.6969,-0.2703,0.6067,0.2707,
2025-03-09 22:55:50.942,9.7100,0.4400,-1.2400,0.0625,-0.8750,0.0625,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:50.957,9.7300,0.3900,-1.2300,0.0625,-0.4375,-0.0625,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:50.967,9.7100,0.4500,-1.2200,-0.1250,-0.2500,-0.1875,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:50.972,9.7100,0.4100,-1.2000,-0.1250,0.1875,0.1250,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:50.980,9.7100,0.4300,-1.2300,-0.2500,0.3750,0.1250,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:50.998,9.7100,0.4400,-1.2100,-0.3125,0.3125,0.3750,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:51.000,9.7200,0.4200,-1.2100,-0.3750,0.3125,0.3750,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:51.010,9.7200,0.3800,-1.2400,-0.2500,0.1875,0.1875,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:51.020,9.7200,0.4100,-1.2000,-0.2500,0.5000,-0.1875,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:51.072,9.6800,0.4500,-1.2000,-0.3750,0.5625,-0.4375,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:51.072,9.7100,0.4400,-1.1800,-0.2500,0.2500,-0.1250,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:51.072,9.7200,0.4600,-1.1800,-0.3125,0.1250,-0.1875,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:51.072,9.7200,0.3900,-1.2100,-0.3125,-0.3750,0.1250,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:51.072,9.6900,0.3800,-1.2300,-0.3125,-0.6250,0.3750,0.6970,-0.2703,0.6066,0.2706,
2025-03-09 22:55:51.082,9.7000,0.4700,-1.2100,-0.1875,-0.2500,0.0625,0.6970,-0.2703,0.6066,0.2706,
2025-03-09 22:55:51.090,9.7200,0.4000,-1.2700,0.0000,-0.1875,0.1250,0.6970,-0.2703,0.6066,0.2706,
2025-03-09 22:55:51.100,9.7200,0.4200,-1.2300,0.1875,0.0625,0.3750,0.6970,-0.2703,0.6066,0.2706,
2025-03-09 22:55:51.111,9.7300,0.4000,-1.2100,0.1250,0.5625,0.2500,0.6970,-0.2703,0.6066,0.2706,
2025-03-09 22:55:51.120,9.7200,0.3900,-1.2200,0.1875,0.6875,0.1875,0.6969,-0.2703,0.6066,0.2707,
2025-03-09 22:55:51.130,9.7300,0.4200,-1.1900,0.0625,0.8125,0.1250,0.6969,-0.2703,0.6067,0.2707,
2025-03-09 22:55:51.144,9.7100,0.4500,-1.2000,0.2500,0.5000,-0.0625,0.6969,-0.2703,0.6067,0.2707,
2025-03-09 22:55:51.151,9.7400,0.4000,-1.2100,0.0625,-0.1875,-0.0625,0.6969,-0.2703,0.6067,0.2707,
2025-03-09 22:55:51.165,9.7000,0.4200,-1.2500,-0.1250,-0.1250,-0.1250,0.6969,-0.2703,0.6067,0.2707,
2025-03-09 22:55:51.173,9.7300,0.4000,-1.1900,-0.1250,-0.1250,0.0000,0.6969,-0.2703,0.6067,0.2707,
